,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
11508,0.55,0.52,4,168.0,8.0,0,0,0,3,1
11509,0.75,0.87,4,146.0,8.0,1,0,0,3,1
11510,0.47,0.43,4,246.0,3.0,0,0,0,3,1
11511,0.72,0.88,5,216.0,10.0,1,0,0,3,2
11512,0.59,0.92,3,203.0,10.0,0,0,0,3,2
11513,0.98,0.49,3,199.0,10.0,0,0,0,2,2
11514,0.39,0.52,2,102.0,8.0,0,0,0,2,2
11515,0.93,0.87,4,139.0,8.0,0,0,0,2,2
11516,0.71,0.97,5,208.0,8.0,1,0,0,10,2
11517,0.49,0.54,4,215.0,4.0,0,0,0,4,2
11518,0.63,0.93,4,233.0,3.0,0,0,0,4,2
11519,0.45,0.64,3,0.0,10.0,0,0,0,4,2
11520,0.77,0.64,3,190.0,10.0,1,0,0,4,2
11521,0.77,0.63,4,236.0,7.0,0,0,0,4,2
11522,0.5,0.92,4,266.0,7.0,0,0,0,5,2
11523,0.45,0.42,4,156.0,7.0,0,0,0,5,3
11524,0.81,0.47,4,153.0,7.0,0,0,0,5,1
11525,0.83,0.67,3,175.0,3.0,0,0,0,5,2
11526,0.47,0.76,6,174.0,10.0,0,0,0,4,2
11527,0.25,0.89,4,154.0,10.0,0,0,0,10,3
11528,0.89,0.55,5,251.0,10.0,0,0,0,10,3
11529,0.97,0.57,3,164.0,10.0,0,0,0,10,3
11530,0.6,0.65,2,0.0,10.0,0,0,0,10,3
11531,0.67,0.72,2,0.0,10.0,0,0,0,10,3
11532,0.89,0.77,3,0.0,3.0,0,0,0,10,3
11533,0.6,0.91,5,0.0,3.0,0,0,0,1,1
11534,0.64,0.79,4,0.0,3.0,0,0,0,1,1
11535,0.57,0.66,3,268.0,3.0,0,0,0,1,1
11536,0.56,0.98,5,171.0,3.0,1,0,0,1,1
11537,0.6,0.9,4,260.0,2.0,0,0,0,1,2
11538,0.17,0.66,6,224.0,3.0,0,0,0,1,2
11539,0.74,0.49,4,233.0,3.0,0,0,0,1,2
11540,0.44,0.41,3,125.0,7.0,0,0,0,1,2
11541,0.51,0.89,4,233.0,7.0,0,0,0,1,2
11542,0.86,0.57,3,162.0,7.0,0,0,0,1,2
11543,0.96,0.48,4,198.0,7.0,0,0,0,1,2
11544,0.87,0.82,4,198.0,7.0,0,0,0,1,2
11545,0.58,0.79,3,243.0,3.0,1,0,0,1,2
11546,0.24,0.56,4,281.0,7.0,0,0,0,1,2
11547,0.42,0.8,4,259.0,7.0,1,0,0,1,2
11548,0.65,0.94,4,184.0,7.0,0,0,0,1,2
11549,0.73,0.92,6,189.0,3.0,1,0,0,1,2
11550,0.63,0.6,4,258.0,3.0,0,0,0,1,2
11551,0.95,0.48,4,225.0,3.0,0,0,0,1,2
11552,0.52,0.83,5,145.0,3.0,0,0,0,1,2
11553,0.96,0.55,3,164.0,3.0,0,0,0,1,2
11554,0.66,0.51,4,254.0,2.0,0,0,0,1,2
11555,0.98,0.44,4,154.0,6.0,1,0,0,1,2
11556,0.56,0.79,5,248.0,3.0,0,0,0,1,2
11557,0.97,0.54,3,154.0,8.0,1,0,0,1,2
11558,0.72,0.92,3,242.0,8.0,0,0,0,1,2
11559,0.74,0.78,4,194.0,8.0,0,0,0,1,2
11560,0.2,0.6,5,261.0,8.0,0,0,0,1,2
11561,0.73,0.56,3,245.0,8.0,0,0,0,1,2
11562,0.76,0.79,3,247.0,3.0,0,0,0,1,1
11563,0.65,0.54,4,147.0,10.0,0,0,0,1,1
11564,0.66,0.5,3,139.0,10.0,1,0,0,1,1
11565,0.96,0.97,6,137.0,10.0,0,0,0,1,1
11566,0.57,0.55,4,177.0,8.0,0,0,0,1,1
11567,0.61,0.82,4,184.0,8.0,0,0,0,4,1
11568,0.57,0.69,3,0.0,8.0,0,0,0,5,1
11569,0.59,0.47,3,159.0,4.0,0,0,0,5,1
11570,0.92,0.68,4,178.0,3.0,0,0,0,5,1
11571,0.79,0.56,3,149.0,10.0,0,0,0,5,1
11572,0.95,0.66,4,223.0,10.0,0,0,0,4,1
11573,0.24,0.81,6,0.0,7.0,0,0,0,10,3
11574,0.49,0.52,4,161.0,7.0,0,0,0,10,3
11575,0.49,0.68,3,192.0,7.0,0,0,0,10,3
11576,0.97,0.51,5,215.0,7.0,0,0,0,10,3
11577,0.55,0.78,4,261.0,3.0,0,0,0,10,3
11578,0.76,0.56,5,222.0,10.0,0,0,0,10,3
11579,0.53,0.99,3,223.0,10.0,0,0,0,7,1
11580,0.51,0.86,3,0.0,10.0,0,0,0,1,1
11581,0.57,0.93,2,204.0,10.0,0,0,0,8,1
11582,0.58,0.91,3,195.0,10.0,0,0,0,3,1
11583,0.6,0.98,4,146.0,10.0,0,0,0,2,1
11584,0.65,0.74,4,233.0,4.0,1,0,0,10,1
11585,0.91,0.75,2,147.0,3.0,0,0,0,7,1
11586,0.65,0.55,3,156.0,5.0,0,0,0,7,1
11587,0.18,0.49,3,240.0,2.0,1,0,0,7,1
11588,0.66,0.9,4,177.0,7.0,0,0,0,1,1
11589,0.78,0.8,3,135.0,7.0,0,0,0,1,2
11590,0.82,0.65,5,178.0,7.0,1,0,0,1,2
11591,0.54,0.64,3,190.0,7.0,0,0,0,1,2
11592,0.95,0.84,3,240.0,7.0,0,0,0,1,2
11593,0.65,0.85,4,172.0,3.0,0,0,0,1,2
11594,0.83,0.55,3,271.0,7.0,0,0,0,1,2
11595,0.15,0.6,5,188.0,7.0,0,0,0,1,2
11596,0.59,0.59,4,197.0,7.0,0,0,0,4,2
11597,0.99,0.94,5,151.0,0.0,0,0,0,5,2
11598,0.76,0.72,3,263.0,0.0,0,0,0,5,2
11599,0.64,0.67,2,223.0,3.0,0,0,0,5,2
11600,0.95,0.75,4,151.0,3.0,0,0,0,5,2
11601,0.53,0.66,3,191.0,3.0,0,0,0,4,3
11602,0.59,0.5,2,162.0,2.0,0,0,0,10,3
11603,0.69,0.86,5,195.0,6.0,0,0,0,10,3
11604,0.5,0.49,4,222.0,3.0,0,0,0,10,3
11605,0.89,0.96,3,179.0,8.0,0,0,0,10,3
11606,0.56,0.39,3,106.0,8.0,0,0,0,10,3
11607,0.77,0.68,3,214.0,8.0,1,0,0,10,3
11608,0.15,0.75,3,259.0,8.0,1,0,0,7,3
11609,0.88,0.58,3,145.0,8.0,0,0,0,1,1
11610,0.89,0.86,4,153.0,3.0,0,0,0,8,1
11611,0.65,0.52,2,117.0,10.0,1,0,0,3,1
11612,0.58,0.99,3,207.0,10.0,0,0,0,2,1
11613,0.56,0.85,3,265.0,10.0,1,0,0,10,1
11614,0.25,0.72,5,279.0,8.0,0,0,0,7,1
11615,0.87,0.89,4,225.0,8.0,0,0,0,7,1
11616,0.62,0.4,3,158.0,8.0,1,0,0,7,1
11617,0.72,0.75,4,211.0,4.0,0,0,0,1,2
11618,0.49,0.94,4,175.0,3.0,0,0,0,1,2
11619,0.57,0.91,4,224.0,10.0,0,0,0,1,2
11620,0.63,0.65,3,190.0,10.0,0,0,0,1,2
11621,0.91,0.63,5,240.0,7.0,0,0,0,1,2
11622,0.7,0.68,5,225.0,7.0,0,0,0,1,2
11623,0.66,0.95,5,192.0,7.0,0,0,0,1,2
11624,0.77,0.48,5,262.0,7.0,0,0,0,4,2
11625,0.68,0.97,3,250.0,3.0,1,0,0,5,2
11626,0.34,0.46,3,155.0,10.0,0,0,0,5,2
11627,0.97,0.64,4,238.0,10.0,1,0,0,5,2
11628,0.57,0.75,4,249.0,10.0,0,0,0,5,2
11629,0.66,0.65,3,272.0,10.0,0,0,0,4,2
11630,0.68,0.67,4,162.0,10.0,0,0,0,10,3
11631,0.49,0.78,4,254.0,10.0,0,0,0,10,3
11632,0.72,0.66,4,184.0,3.0,0,0,0,10,3
11633,0.77,0.89,4,269.0,10.0,0,0,0,10,3
11634,0.77,0.73,3,201.0,10.0,0,0,0,10,3
11635,0.59,0.73,4,247.0,10.0,0,0,0,10,3
11636,0.41,0.67,6,221.0,10.0,0,0,0,7,2
11637,0.94,0.64,5,247.0,10.0,0,0,0,1,2
11638,0.91,0.61,4,135.0,10.0,0,0,0,8,2
11639,0.7,0.84,3,260.0,4.0,1,0,0,3,2
11640,0.51,0.52,3,188.0,3.0,0,0,0,2,3
11641,0.22,0.7,4,159.0,5.0,0,0,0,10,1
11642,0.69,0.65,3,153.0,2.0,0,0,0,7,2
11643,0.2,0.68,5,167.0,7.0,0,0,0,7,2
11644,0.9,0.85,3,158.0,7.0,0,0,0,7,2
11645,0.76,0.85,3,180.0,7.0,0,0,0,1,2
11646,0.88,0.51,3,211.0,7.0,0,0,0,1,2
11647,0.31,0.63,4,104.0,7.0,1,0,0,1,2
11648,0.17,0.66,6,174.0,3.0,0,0,0,1,2
11649,0.91,0.77,3,195.0,7.0,0,0,0,1,2
11650,0.97,0.38,5,211.0,7.0,1,0,0,1,2
11651,0.61,0.77,5,232.0,7.0,0,0,0,1,2
11652,0.74,0.67,5,216.0,3.0,0,0,0,1,1
11653,0.65,0.82,5,265.0,3.0,0,0,0,4,1
11654,0.87,0.73,5,184.0,3.0,0,0,0,5,1
11655,0.56,0.71,5,244.0,3.0,0,0,0,5,1
11656,0.78,0.69,4,202.0,3.0,0,0,0,5,1
11657,0.73,0.57,3,146.0,2.0,0,0,0,5,1
11658,0.66,0.78,4,161.0,6.0,0,0,0,4,1
11659,0.15,0.81,5,280.0,3.0,1,0,0,6,3
11660,0.52,0.69,5,208.0,8.0,1,0,0,6,1
11661,0.44,0.66,6,134.0,8.0,0,0,0,6,3
11662,0.7,0.7,3,162.0,8.0,0,0,0,6,3
11663,0.63,0.52,5,209.0,8.0,1,0,0,6,1
11664,0.89,0.59,3,265.0,8.0,0,0,0,6,1
11665,0.96,0.85,4,173.0,3.0,0,0,0,7,3
11666,0.98,0.99,4,261.0,10.0,1,0,0,1,1
11667,0.62,0.82,3,204.0,10.0,0,0,0,8,2
11668,0.62,0.73,3,144.0,10.0,1,0,0,3,3
11669,0.69,0.43,5,113.0,8.0,0,0,0,2,2
11670,0.5,0.91,4,144.0,8.0,0,0,0,10,2
11671,0.71,0.93,5,140.0,8.0,0,0,0,7,2
11672,0.5,0.68,3,245.0,4.0,0,0,0,7,2
11673,0.93,0.6,3,188.0,3.0,0,0,0,7,3
11674,0.95,0.77,5,199.0,10.0,1,0,0,1,2
11675,0.17,0.61,6,0.0,10.0,1,0,0,1,2
11676,0.92,0.68,4,138.0,7.0,0,0,0,1,2
11677,0.64,0.48,3,147.0,7.0,0,0,0,1,3
11678,0.27,0.42,6,173.0,7.0,0,0,0,1,2
11679,0.66,0.87,3,223.0,7.0,0,0,0,1,3
11680,0.59,0.69,3,200.0,3.0,0,0,0,1,1
11681,0.93,0.98,4,189.0,10.0,0,0,0,1,2
11682,0.58,0.67,5,133.0,10.0,0,0,0,2,2
11683,0.96,0.6,3,160.0,10.0,0,0,0,3,2
11684,0.69,0.85,3,153.0,10.0,0,0,0,3,2
11685,0.41,0.38,4,142.0,10.0,1,0,0,3,1
11686,0.36,0.41,3,167.0,10.0,0,0,0,3,1
11687,0.71,0.78,4,227.0,2.0,0,0,0,3,1
11688,0.94,0.9,4,144.0,4.0,0,0,0,3,1
11689,0.51,0.76,4,140.0,3.0,0,0,0,3,1
11690,0.83,0.48,4,220.0,3.0,1,0,0,3,1
11691,0.22,0.62,3,180.0,3.0,0,0,0,3,1
11692,0.66,0.89,4,173.0,4.0,0,0,0,3,1
11693,0.14,0.58,3,179.0,5.0,0,0,0,3,1
11694,0.16,0.96,5,137.0,5.0,1,0,0,2,1
11695,0.81,0.78,3,165.0,3.0,0,0,0,2,3
11696,0.73,0.94,3,177.0,3.0,0,0,0,2,1
11697,0.7,0.58,5,168.0,3.0,0,0,0,10,1
11698,0.62,0.73,3,245.0,4.0,0,0,0,4,1
11699,0.5,0.83,5,258.0,2.0,0,0,0,4,1
11700,0.7,0.88,3,159.0,2.0,0,0,0,4,3
11701,0.53,0.73,3,163.0,3.0,1,0,0,4,1
11702,0.87,0.9,3,174.0,2.0,0,0,0,4,1
11703,0.59,0.6,3,214.0,2.0,1,0,0,5,1
11704,0.94,0.67,4,191.0,3.0,1,0,0,5,3
11705,0.2,0.53,5,272.0,5.0,0,0,0,5,1
11706,0.42,0.44,3,183.0,2.0,0,0,0,5,2
11707,0.43,0.66,4,135.0,2.0,0,0,0,4,3
11708,0.43,0.76,6,154.0,2.0,0,0,0,10,3
11709,0.77,0.86,5,238.0,3.0,0,0,0,10,3
11710,0.76,0.98,2,235.0,3.0,0,0,0,10,3
11711,0.82,0.9,3,215.0,4.0,0,0,0,10,3
11712,0.75,0.66,5,234.0,2.0,0,0,0,10,3
11713,0.63,0.98,4,187.0,3.0,0,0,0,10,3
11714,0.51,0.75,3,133.0,3.0,0,0,0,1,2
11715,0.23,0.7,3,123.0,5.0,0,0,0,1,2
11716,0.77,0.58,4,202.0,3.0,0,0,0,1,2
11717,0.54,0.63,4,140.0,3.0,0,0,0,1,2
11718,0.63,0.85,4,182.0,3.0,1,0,0,1,3
11719,0.55,0.45,3,179.0,2.0,1,0,0,1,1
11720,0.31,0.63,3,150.0,3.0,1,0,0,1,2
11721,0.98,0.74,4,151.0,3.0,0,0,0,1,2
11722,0.16,0.95,6,117.0,7.0,0,0,0,1,2
11723,0.54,0.78,3,156.0,7.0,0,0,0,1,2
11724,0.73,0.48,3,211.0,7.0,0,0,0,1,2
11725,0.16,0.63,6,286.0,7.0,0,0,1,1,2
11726,0.57,0.82,5,233.0,7.0,0,0,1,1,2
11727,0.88,0.88,4,222.0,3.0,1,0,1,1,2
11728,0.95,0.81,4,258.0,7.0,0,0,1,1,2
11729,0.93,0.7,5,231.0,7.0,0,0,1,1,3
11730,0.91,0.58,3,220.0,7.0,0,0,1,1,1
11731,0.77,0.82,4,134.0,3.0,0,0,1,1,1
11732,0.24,0.94,6,141.0,3.0,1,0,0,1,1
11733,0.74,0.74,5,160.0,3.0,1,0,0,1,3
11734,0.53,0.59,4,259.0,3.0,0,0,0,1,1
11735,0.89,0.77,5,232.0,3.0,0,0,0,1,1
11736,0.23,0.77,5,272.0,2.0,0,0,0,1,1
11737,0.69,0.66,3,215.0,6.0,0,0,0,1,3
11738,0.52,0.72,4,222.0,3.0,0,0,0,1,1
11739,0.9,0.58,3,244.0,8.0,0,0,0,1,1
11740,0.92,0.63,5,224.0,8.0,1,0,0,1,1
11741,0.72,0.59,5,200.0,8.0,1,0,0,1,1
11742,0.92,0.61,4,143.0,8.0,0,0,0,1,1
11743,0.79,0.86,5,238.0,8.0,0,0,0,1,1
11744,0.48,0.89,4,145.0,3.0,0,0,0,1,1
11745,0.27,0.76,4,108.0,10.0,0,0,0,1,2
11746,0.67,0.49,3,247.0,10.0,0,0,0,1,2
11747,0.48,0.7,3,213.0,10.0,0,0,0,1,2
11748,0.99,0.6,4,209.0,8.0,1,0,0,4,2
11749,0.49,0.88,4,240.0,8.0,0,0,0,5,2
11750,0.39,0.45,3,100.0,8.0,1,0,0,5,2
11751,0.99,0.92,4,265.0,4.0,1,0,0,5,2
11752,0.78,0.57,3,209.0,3.0,0,0,0,5,2
11753,0.5,0.73,3,154.0,10.0,0,0,0,4,2
11754,0.61,0.79,5,230.0,10.0,0,0,0,10,3
11755,0.88,0.6,4,208.0,7.0,0,0,1,10,3
11756,0.44,0.44,2,141.0,7.0,1,0,1,10,3
11757,0.73,0.78,3,262.0,7.0,1,0,1,10,3
11758,0.58,0.84,4,206.0,7.0,0,0,1,10,3
11759,0.74,0.98,3,166.0,3.0,1,0,1,10,3
11760,0.32,0.48,4,117.0,10.0,0,0,1,7,2
11761,0.88,0.83,4,273.0,10.0,0,0,0,1,2
11762,0.81,0.9,4,270.0,10.0,0,0,0,8,2
11763,0.59,0.92,3,138.0,10.0,0,0,0,3,1
11764,0.79,0.65,3,235.0,10.0,0,0,0,2,1
11765,0.92,0.64,4,190.0,10.0,1,0,0,10,1
11766,0.76,0.85,3,192.0,3.0,0,0,0,7,1
11767,0.91,0.65,5,214.0,3.0,1,0,0,7,1
11768,0.8,0.84,4,0.0,2.0,1,0,0,7,1
11769,0.73,0.72,4,233.0,2.0,0,0,0,1,1
11770,0.88,0.53,3,218.0,4.0,0,0,0,1,1
11771,0.65,0.4,5,125.0,4.0,0,0,0,1,1
11772,0.84,0.5,4,178.0,2.0,0,0,0,1,1
11773,0.93,0.5,5,272.0,3.0,0,0,0,1,1
11774,0.64,0.6,3,265.0,4.0,0,0,0,1,1
11775,0.66,0.72,4,271.0,3.0,0,0,0,1,1
11776,0.76,0.56,3,179.0,3.0,1,0,0,1,1
11777,0.34,0.72,3,0.0,4.0,0,0,0,4,1
11778,0.48,0.8,4,196.0,5.0,0,0,0,5,1
11779,0.79,0.61,4,173.0,2.0,0,0,0,5,1
11780,0.82,0.67,4,156.0,3.0,0,0,0,5,1
11781,0.51,0.71,2,180.0,3.0,0,0,0,5,1
11782,0.84,0.78,4,263.0,3.0,0,0,0,4,1
11783,0.66,0.79,5,0.0,3.0,0,0,0,10,3
11784,0.72,0.88,3,189.0,3.0,1,0,0,10,3
11785,0.53,0.91,4,167.0,4.0,0,0,0,10,3
11786,0.81,0.8,5,132.0,2.0,1,0,0,10,3
11787,0.58,0.9,3,209.0,2.0,0,0,0,10,3
11788,0.82,0.56,2,227.0,5.0,1,0,0,10,3
11789,0.72,0.99,4,239.0,3.0,0,0,0,7,2
11790,0.9,0.54,4,172.0,4.0,0,0,0,1,2
11791,0.98,0.91,3,188.0,4.0,0,0,0,8,2
11792,0.56,0.74,3,265.0,3.0,0,0,0,3,2
11793,0.77,0.82,3,153.0,3.0,1,0,0,2,2
11794,0.61,0.89,4,242.0,2.0,0,0,0,10,2
11795,0.97,0.61,4,262.0,3.0,1,0,1,7,2
11796,0.64,0.55,3,246.0,2.0,0,0,1,7,3
11797,0.99,0.97,4,211.0,2.0,0,0,1,7,1
11798,0.61,0.42,3,145.0,4.0,0,0,1,1,2
11799,0.72,0.71,4,256.0,3.0,0,0,1,1,2
11800,0.67,0.91,2,245.0,2.0,1,0,1,1,2
11801,0.9,0.56,3,151.0,3.0,0,0,0,1,2
11802,0.9,0.73,4,245.0,2.0,0,0,0,1,1
11803,0.63,0.61,4,171.0,3.0,0,0,0,1,1
11804,0.64,0.88,3,252.0,2.0,0,0,0,1,1
11805,0.44,0.65,3,175.0,2.0,0,0,0,4,1
11806,0.64,0.94,4,210.0,3.0,0,0,0,5,1
11807,0.65,0.95,2,0.0,2.0,0,0,0,5,1
11808,0.69,0.9,5,103.0,5.0,0,0,0,5,1
11809,0.93,0.51,4,110.0,3.0,0,0,0,5,1
11810,0.73,0.9,5,184.0,3.0,0,0,0,4,1
11811,0.83,0.6,4,161.0,2.0,0,0,0,10,3
11812,0.82,0.49,5,210.0,3.0,0,0,0,10,3
11813,0.39,0.91,2,212.0,2.0,0,0,0,10,3
11814,0.53,0.47,6,106.0,6.0,0,0,0,10,3
11815,0.88,0.81,4,179.0,3.0,0,0,0,10,3
11816,0.8,0.6,5,217.0,3.0,0,0,0,10,3
11817,0.68,0.79,4,184.0,3.0,0,0,0,7,1
11818,0.66,0.6,3,210.0,2.0,0,0,0,1,1
11819,0.61,0.61,4,246.0,2.0,0,0,0,8,1
11820,0.74,0.55,4,262.0,3.0,0,0,0,3,1
11821,0.61,0.83,4,245.0,3.0,1,0,1,2,1
11822,0.57,0.99,3,222.0,3.0,1,0,1,10,1
11823,0.68,0.54,4,146.0,4.0,0,0,1,7,2
11824,0.75,0.79,4,263.0,3.0,0,0,1,7,2
11825,0.29,0.57,5,134.0,2.0,0,0,1,7,2
11826,0.81,0.81,5,250.0,4.0,0,0,1,1,2
11827,0.53,0.68,4,173.0,3.0,0,0,0,1,2
11828,0.42,0.96,6,173.0,3.0,0,0,0,1,2
11829,0.64,0.67,4,252.0,3.0,1,0,0,1,2
11830,0.63,0.5,2,230.0,4.0,0,0,0,1,2
11831,0.81,0.81,4,212.0,2.0,1,0,0,1,2
11832,0.71,0.66,5,187.0,2.0,0,0,0,1,2
11833,0.7,0.83,5,241.0,2.0,0,0,0,1,2
11834,0.53,1.0,3,164.0,4.0,0,0,0,4,2
11835,0.16,0.93,6,218.0,6.0,1,0,0,5,3
11836,0.17,0.55,4,194.0,3.0,0,0,0,5,1
11837,0.7,0.95,3,158.0,2.0,0,0,0,5,2
11838,0.43,0.88,2,149.0,4.0,0,0,0,5,2
11839,0.49,0.62,4,161.0,2.0,0,0,0,4,2
11840,0.5,0.9,5,226.0,2.0,0,0,0,10,3
11841,0.57,0.59,2,111.0,2.0,0,0,0,10,3
11842,0.68,0.75,4,258.0,3.0,0,0,0,10,3
11843,0.62,0.61,3,266.0,2.0,0,0,0,10,3
11844,0.69,0.75,3,253.0,3.0,0,0,0,10,3
11845,0.63,0.7,5,160.0,3.0,0,0,0,10,3
11846,0.76,0.62,5,230.0,3.0,1,0,0,7,1
11847,0.62,0.76,5,198.0,3.0,0,0,0,1,1
11848,0.82,0.69,3,250.0,3.0,0,0,0,8,1
11849,0.2,0.7,4,225.0,5.0,0,0,0,3,1
11850,0.16,0.7,3,178.0,3.0,1,0,0,2,1
11851,0.2,0.78,4,196.0,3.0,0,0,0,10,1
11852,0.53,0.51,4,240.0,2.0,0,0,0,7,1
11853,0.71,0.63,3,204.0,3.0,0,0,0,7,1
11854,0.7,0.93,3,250.0,3.0,0,0,0,7,1
11855,0.92,0.94,2,224.0,2.0,0,0,0,1,1
11856,0.81,0.92,4,268.0,3.0,0,0,0,1,1
11857,0.79,0.62,5,167.0,3.0,0,0,0,1,1
11858,0.53,0.64,3,168.0,3.0,0,0,0,1,1
11859,0.51,0.56,4,168.0,2.0,0,0,0,1,1
11860,0.78,0.9,5,158.0,3.0,0,0,0,1,1
11861,0.5,0.91,3,240.0,3.0,0,0,0,1,1
11862,0.92,1.0,4,261.0,4.0,0,0,0,1,2
11863,0.59,0.54,4,176.0,2.0,0,0,0,2,2
11864,0.77,0.55,3,217.0,3.0,0,0,0,3,2
11865,0.74,0.87,5,224.0,2.0,0,0,0,3,2
11866,0.67,0.97,4,196.0,3.0,0,0,0,3,2
11867,0.56,0.59,3,223.0,3.0,0,0,0,3,2
11868,0.84,0.44,5,131.0,5.0,1,0,0,3,2
11869,0.53,0.77,2,167.0,2.0,0,0,0,3,2
11870,0.86,0.71,5,273.0,3.0,0,0,0,3,2
11871,0.77,0.68,3,98.0,3.0,0,0,0,3,2
11872,0.97,0.94,4,253.0,3.0,0,0,0,3,2
11873,0.69,0.87,5,174.0,3.0,0,0,0,3,2
11874,0.73,0.9,3,274.0,2.0,0,0,0,3,3
11875,0.42,0.47,6,174.0,5.0,0,0,0,2,1
11876,0.4,0.47,5,173.0,5.0,0,0,0,2,2
11877,0.33,0.41,2,198.0,4.0,0,0,0,2,2
11878,0.68,0.66,3,238.0,2.0,0,0,0,10,2
11879,0.78,0.8,3,256.0,2.0,0,0,0,4,2
11880,0.92,0.6,3,179.0,2.0,0,0,0,4,1
11881,0.66,0.66,4,273.0,4.0,1,0,0,4,1
11882,0.6,0.45,3,104.0,4.0,0,0,0,4,1
11883,0.86,0.83,4,208.0,3.0,1,0,0,4,1
11884,0.61,0.49,3,275.0,2.0,0,0,0,5,1
11885,0.71,0.68,3,231.0,2.0,1,0,0,5,1
11886,0.86,0.62,4,186.0,3.0,0,0,0,5,1
11887,0.96,0.59,3,241.0,3.0,0,0,0,5,1
11888,0.7,0.54,3,194.0,2.0,1,0,0,4,1
11889,0.38,0.49,4,196.0,3.0,0,0,1,10,3
11890,0.39,0.75,6,185.0,3.0,0,0,1,10,3
11891,0.49,0.4,2,148.0,2.0,1,0,1,10,3
11892,0.78,0.62,4,150.0,3.0,0,0,1,10,3
11893,0.74,0.79,5,121.0,5.0,0,0,1,10,3
11894,0.82,0.76,4,266.0,3.0,0,0,1,10,3
11895,0.6,0.42,2,109.0,6.0,0,0,0,1,1
11896,0.72,0.99,3,143.0,4.0,0,0,0,1,1
11897,0.73,0.97,3,174.0,3.0,0,0,0,1,1
11898,0.89,0.55,4,159.0,2.0,0,0,0,1,2
11899,0.74,0.94,4,157.0,2.0,0,0,0,1,2
11900,0.83,0.57,2,222.0,2.0,0,0,0,1,2
11901,0.24,0.88,5,199.0,5.0,1,0,0,1,2
11902,0.93,0.89,3,255.0,7.0,1,0,0,1,2
11903,0.96,0.62,4,253.0,7.0,0,0,0,1,2
11904,0.16,0.68,5,149.0,7.0,1,0,0,1,2
11905,0.21,0.85,6,285.0,7.0,0,0,0,1,2
11906,0.69,0.54,3,164.0,7.0,0,0,0,1,2
11907,0.66,0.96,3,243.0,3.0,1,0,0,1,2
11908,0.67,0.39,2,207.0,7.0,0,0,0,1,2
11909,0.85,0.58,4,186.0,7.0,0,0,0,1,2
11910,0.37,0.92,4,211.0,0.0,0,0,0,1,3
11911,0.64,0.64,2,190.0,0.0,0,0,0,1,1
11912,0.91,0.82,2,241.0,3.0,0,0,0,1,2
11913,0.96,0.68,3,206.0,3.0,0,0,0,1,2
11914,0.74,0.7,4,273.0,3.0,0,0,0,1,2
11915,0.94,0.99,2,157.0,3.0,0,0,0,1,2
11916,0.37,0.72,3,183.0,2.0,0,0,0,1,1
11917,0.92,0.85,3,151.0,6.0,1,0,0,1,1
11918,0.86,0.72,3,217.0,3.0,0,0,0,1,1
11919,0.66,0.49,5,235.0,8.0,1,0,0,1,1
11920,0.19,0.61,4,127.0,8.0,0,0,0,1,1
11921,0.65,0.61,5,167.0,8.0,0,0,0,1,1
11922,0.92,0.44,3,260.0,8.0,0,0,0,1,1
11923,0.83,0.8,3,240.0,8.0,0,0,0,1,1
11924,0.94,0.82,4,0.0,3.0,0,0,0,1,1
11925,0.42,0.69,3,126.0,2.0,0,0,0,1,1
11926,0.78,0.53,6,168.0,3.0,0,0,0,1,1
11927,0.58,0.76,4,197.0,5.0,0,0,0,1,1
11928,0.5,0.64,2,0.0,8.0,0,0,0,1,1
11929,0.82,0.76,3,0.0,8.0,1,0,0,4,1
11930,0.97,0.92,6,137.0,8.0,1,0,0,5,1
11931,0.8,0.93,3,225.0,4.0,0,0,0,5,1
11932,0.82,0.84,3,194.0,3.0,0,0,0,5,1
11933,0.95,0.99,5,251.0,4.0,0,0,0,5,1
11934,0.88,0.51,5,195.0,4.0,0,0,0,4,1
11935,0.5,0.86,3,180.0,7.0,0,0,1,10,3
11936,0.53,0.8,2,225.0,7.0,1,0,1,10,3
11937,0.82,0.74,3,229.0,7.0,0,0,1,10,3
11938,0.15,0.74,6,144.0,7.0,0,0,1,10,3
11939,0.92,0.7,3,129.0,3.0,0,0,1,10,3
11940,0.53,0.74,3,172.0,10.0,0,0,1,10,3
11941,0.58,1.0,4,220.0,10.0,0,0,0,7,2
11942,0.88,0.74,3,273.0,10.0,0,0,0,1,2
11943,0.85,0.72,3,245.0,10.0,0,0,0,8,2
11944,0.99,0.68,5,264.0,10.0,1,0,0,3,2
11945,0.94,0.73,3,268.0,10.0,0,0,0,2,2
11946,0.63,0.94,3,172.0,3.0,0,0,0,10,2
11947,0.85,0.9,3,245.0,3.0,0,0,0,7,2
11948,0.95,0.66,5,192.0,3.0,0,0,0,7,2
11949,0.71,0.66,3,268.0,4.0,0,0,0,7,3
11950,0.49,0.88,4,244.0,3.0,0,0,0,1,1
11951,0.71,0.69,4,222.0,4.0,0,0,0,1,2
11952,0.52,0.62,5,239.0,2.0,0,0,0,1,2
11953,0.48,0.72,3,143.0,4.0,0,0,0,1,2
11954,0.82,0.79,3,160.0,3.0,0,0,0,1,2
11955,0.83,0.76,2,255.0,7.0,0,0,0,1,1
11956,0.85,0.87,4,152.0,7.0,0,0,0,1,1
